rounddate,sf1696,sf172e,sf1663,sf1743,sf1738,sf1710,sf1739,sf1659,sf166c,sf164E,sf1762,Tair,RH,VPD,SM,Wspeed,Wdir,TotRain,solarkW,meanWP,wpsd
2024-06-13T12:30:00Z,NA,0.606060606,1.181818182,NA,2.181818182,1.484536082,NA,NA,NA,0.81703107,1.146353646,16.51,42.43,1.083139689,-19.22166667,1.45,53.93,0,0.494,NA,NA
2024-06-13T13:00:00Z,NA,1.090909091,1,NA,1.939393939,1.731958763,NA,NA,NA,0.736478711,1.056443556,16.87,41.31,1.129811715,-19.33,1.273,45.74,0,0.441,NA,NA
2024-06-13T13:30:00Z,NA,0.727272727,0.818181818,NA,1.535353535,2.020618557,NA,NA,NA,0.678941312,1.146353646,17.01,41.52,1.135828386,-19.29333333,1.467,49.64,0,0.376,NA,NA
2024-06-13T14:00:00Z,NA,0.666666667,0.818181818,NA,1.818181818,1.896907216,NA,NA,NA,0.655926352,0.966533467,17.01,41.13,1.143403165,-19.48833333,1.108,29.43,0,0.3,NA,NA
2024-06-13T14:30:00Z,NA,0.727272727,0.590909091,NA,1.454545455,1.360824742,NA,NA,NA,0.598388953,0.876623377,17.1,41.2,1.148587472,-19.49166667,0.888,16.52,0,0.219,NA,NA
2024-06-13T15:00:00Z,NA,-0.606060606,-0.545454545,NA,5.00E-16,0.082474227,NA,NA,NA,0.287686997,0.651848152,16.07,46.36,0.981236022,-19.175,0.123,50.87,0,0.078,NA,NA
2024-06-13T15:30:00Z,NA,-0.363636364,-0.636363636,NA,-0.323232323,-0.742268041,NA,NA,NA,0.195627158,0.314685315,13.77,52.08,0.75565615,-19.34,0.02,260.3,0,0.013,NA,NA
2024-06-13T16:00:00Z,NA,0.242424242,-0.181818182,NA,0,-0.206185567,NA,NA,NA,0.126582278,0.292207792,13.15,53.8,0.699630659,-19.425,0.024,104.1,0,0.003,NA,NA
2024-06-13T16:30:00Z,NA,0.424242424,-0.181818182,NA,0,-0.24742268,NA,NA,NA,0.172612198,0.202297702,13,54.05,0.68904267,-19.49833333,0,145.9,0,0,NA,NA
2024-06-13T17:00:00Z,NA,0.606060606,0.045454545,NA,0.161616162,-0.041237113,NA,NA,NA,0.115074799,0.17982018,12.97,56.87,0.645485073,-19.52666667,0.032,114.5,0,0,NA,NA
2024-06-13T17:30:00Z,NA,0.363636364,-0.090909091,NA,0.04040404,0,NA,NA,NA,0.126582278,0.067432567,12.37,60.26,0.57176165,-19.55,0.033,259.4,0,0,NA,NA
2024-06-13T18:00:00Z,NA,0.545454545,-0.090909091,NA,-0.080808081,0,NA,NA,NA,0.103567319,0.157342657,11.67,60.42,0.543735046,-19.565,0.068,268,0,0,NA,NA
2024-06-13T18:30:00Z,NA,0.727272727,0.090909091,NA,0.080808081,0,NA,NA,NA,0.103567319,0.112387612,11.64,61.05,0.534018286,-19.59166667,0.36,209.8,0,0,NA,NA
2024-06-13T19:00:00Z,NA,0.606060606,0.090909091,NA,0.161616162,0,NA,NA,NA,0.103567319,0.157342657,11.33,60.45,0.531210698,-19.65333333,0.553,206.7,0,0,NA,NA
2024-06-13T19:30:00Z,NA,0.606060606,0,NA,0.080808081,0.082474227,NA,NA,NA,0.080552359,0.17982018,11.14,62.6,0.496031053,-19.69333333,0.558,193.9,0,0,NA,NA
2024-06-13T20:00:00Z,NA,0.606060606,0.090909091,NA,0.080808081,0.082474227,NA,NA,NA,0.126582278,0.247252747,11.08,62.08,0.500924624,-19.76666667,0.504,237.1,0,0,NA,NA
2024-06-13T20:30:00Z,NA,0.545454545,0.045454545,NA,0.161616162,0.082474227,NA,NA,NA,0.103567319,0.17982018,10.81,62.14,0.491218813,-19.87333333,0.621,244.1,0,0,NA,NA
2024-06-13T21:00:00Z,NA,0.606060606,0.090909091,NA,0.080808081,0.12371134,NA,NA,NA,0.103567319,0.292207792,10.91,61.8,0.498944417,-19.965,0.59,238.5,0,0,NA,NA
2024-06-13T21:30:00Z,NA,0.606060606,0.181818182,NA,0.242424242,0.329896907,NA,NA,NA,0.057537399,0.202297702,10.84,58.39,0.54095441,-20.03,0.558,230.8,0,0,NA,NA
2024-06-13T22:30:00Z,NA,0.484848485,0,NA,0.161616162,0,NA,NA,NA,0.057537399,0.112387612,10.58,65.51,0.440678305,-20.13666667,0.649,233.9,0,0,NA,NA
2024-06-13T23:00:00Z,NA,0.545454545,0.090909091,NA,0.323232323,0.082474227,NA,NA,NA,0.115074799,0.247252747,10.57,58.49,0.530018601,-20.24166667,0.663,273.4,0,0,NA,NA
2024-06-13T23:30:00Z,NA,0.484848485,-0.045454545,NA,0.080808081,0,NA,NA,NA,0.103567319,0.247252747,10.41,60.89,0.49406203,-20.31333333,0.608,242.6,0,0,NA,NA
2024-06-14T00:00:00Z,NA,0.484848485,0.090909091,NA,0.161616162,0.24742268,NA,NA,NA,0.057537399,0.202297702,10.12,55.99,0.54526974,-20.34833333,0.661,215,0,0,NA,NA
2024-06-14T00:30:00Z,NA,0.727272727,0,NA,0.161616162,-0.041237113,NA,NA,NA,0.103567319,0.17982018,10.63,52.47,0.609321408,-20.41,0.598,222.3,0,0,NA,NA
2024-06-14T01:00:00Z,NA,0.727272727,0.090909091,NA,0.161616162,0.24742268,NA,NA,NA,0.126582278,0.202297702,11.24,55.23,0.597738472,-20.54333333,0.767,231.4,0,0,NA,NA
2024-06-14T01:30:00Z,NA,0.424242424,0.090909091,NA,0.242424242,0.164948454,NA,NA,NA,0.115074799,0.202297702,10.99,54.28,0.600356076,-20.59666667,0.49,265.9,0,0,NA,NA
2024-06-14T02:00:00Z,NA,0.848484848,-0.045454545,NA,0,0,NA,NA,NA,0.103567319,0.292207792,10.48,51.28,0.618349099,-20.68666667,0.609,222.8,0,0,NA,NA
2024-06-14T02:30:00Z,NA,0.484848485,0.090909091,NA,0.202020202,0.082474227,NA,NA,NA,0.126582278,0.247252747,10.78,48.7,0.66426745,-20.78166667,0.365,194.3,0,0,NA,NA
2024-06-14T03:00:00Z,NA,0.545454545,5.00E-16,NA,0,0.12371134,NA,NA,NA,0.080552359,0.202297702,10.78,52.63,0.613379125,-20.835,0.396,269.3,0,0,NA,NA
2024-06-14T03:30:00Z,NA,0.363636364,0,NA,0.161616162,0,NA,NA,NA,0.103567319,0.202297702,10.79,48.81,0.663285267,-20.93333333,0.287,217.1,0,0,NA,NA
2024-06-14T04:00:00Z,NA,0.666666667,0.090909091,NA,0.242424242,0.082474227,NA,NA,NA,0.115074799,0.157342657,10.88,49.24,0.661671353,-21.01333333,0.515,176,0,0,NA,NA
2024-06-14T04:30:00Z,NA,0.363636364,0,NA,0.242424242,0,NA,NA,NA,0.080552359,0.202297702,10.13,49.54,0.625602412,-21.14,0.39,212.2,0,0,NA,NA
2024-06-14T05:00:00Z,NA,0.848484848,0.181818182,NA,0.242424242,0.164948454,NA,NA,NA,0.126582278,0.202297702,10.3,48.81,0.641921792,-21.24833333,0.636,125.6,0,0,NA,NA
2024-06-14T05:30:00Z,NA,0.424242424,0.181818182,NA,0.080808081,0.164948454,NA,NA,NA,0.126582278,0.292207792,10.58,46.23,0.687018628,-21.33166667,0.367,221,0,0,NA,NA
2024-06-14T06:00:00Z,NA,0.848484848,0.181818182,NA,0.404040404,0.659793814,NA,NA,NA,0.126582278,0.292207792,11.01,42.79,0.752233859,-21.46666667,0.125,193.1,0,0.015,NA,NA
2024-06-14T06:30:00Z,NA,1.212121212,0.454545455,NA,0.808080808,0.989690722,NA,NA,NA,0.218642117,0.539460539,12.72,38.72,0.90219867,-21.88333333,0.131,306.6,0,0.088,NA,NA
2024-06-14T07:00:00Z,NA,1.212121212,0.5,NA,0.808080808,1.278350515,NA,NA,NA,0.402761795,0.786713287,14.38,36.18,1.047075242,-22.17,0.161,266.8,0,0.178,NA,NA
2024-06-14T07:30:00Z,NA,0.96969697,0.727272727,NA,1.292929293,1.484536082,NA,NA,NA,0.448791715,0.876623377,15.29,36.8,1.099677339,-22.29833333,0.519,125.8,0,0.262,NA,NA
2024-06-14T08:00:00Z,NA,1.333333333,0.863636364,NA,1.535353535,1.773195876,NA,NA,NA,0.552359033,1.078921079,16.23,31.09,1.273530765,-22.42333333,0.408,268.1,0,0.341,NA,NA
2024-06-14T08:30:00Z,NA,1.212121212,0.909090909,NA,1.737373737,1.649484536,NA,NA,NA,0.678941312,1.101398601,16.43,34.15,1.232617416,-22.55166667,0.875,29.27,0,0.412,NA,NA
2024-06-14T09:00:00Z,NA,1.090909091,1.090909091,NA,1.616161616,1.731958763,NA,NA,NA,0.678941312,1.146353646,16.35,34.36,1.222429988,-22.69166667,1.119,61.11,0,0.472,NA,NA
2024-06-14T09:30:00Z,NA,0.848484848,1,NA,1.696969697,2.226804124,NA,NA,NA,0.678941312,1.101398601,16.38,36.3,1.188574554,-22.85333333,1.648,9.51,0,0.518,NA,NA
2024-06-14T10:00:00Z,NA,1.090909091,1.090909091,NA,1.535353535,2.06185567,NA,NA,NA,0.678941312,1.236263736,16.75,34.72,1.247117265,-22.94666667,1.623,18.15,0,0.547,NA,NA
2024-06-14T10:30:00Z,NA,1.03030303,1.318181818,NA,2.02020202,1.855670103,NA,NA,NA,0.782508631,1.258741259,17.38,33.56,1.321068115,-23.10833333,1.506,16.05,0,0.567,NA,NA
2024-06-14T11:00:00Z,NA,1.090909091,1.545454545,NA,1.939393939,2.226804124,NA,NA,NA,0.84004603,1.326173826,18.72,30.32,1.507529722,-23.18666667,1.811,31.72,0,0.57,NA,NA
2024-06-14T11:30:00Z,NA,1.151515152,1.454545455,NA,1.858585859,2.804123711,NA,NA,NA,0.920598389,1.371128871,19.82,27.77,1.67374608,-23.41833333,2.124,341,0,0.56,NA,NA
2024-06-14T12:00:00Z,NA,0.96969697,1.272727273,NA,2.101010101,2.474226804,NA,NA,NA,0.955120829,1.326173826,19.77,29.3,1.633208522,-23.6,2.46,24.33,0,0.524,NA,NA
2024-06-14T12:30:00Z,NA,0.727272727,1.454545455,NA,2.262626263,1.81443299,NA,NA,NA,0.909090909,1.281218781,20.05,29.48,1.657625348,-23.69833333,2.373,49.72,0,0.482,NA,NA
2024-06-14T13:00:00Z,NA,1.151515152,1.318181818,NA,2.262626263,2.391752577,NA,NA,NA,0.87456847,1.191308691,20.1,29,1.674091783,-23.865,2.322,13.19,0,0.429,NA,NA
2024-06-14T13:30:00Z,NA,0.606060606,1.090909091,NA,1.858585859,1.896907216,NA,NA,NA,0.79401611,1.146353646,20,32,1.593439695,-23.83666667,2.063,48.68,0,0.361,NA,NA
2024-06-14T14:00:00Z,NA,0.727272727,0.909090909,NA,1.858585859,1.979381443,NA,NA,NA,0.621403913,1.011488511,19.62,32.39,1.547322529,-24.10666667,1.9,350,0,0.287,NA,NA
2024-06-14T14:30:00Z,NA,0.484848485,0.772727273,NA,1.535353535,1.484536082,NA,NA,NA,0.540851554,0.921578422,19.34,33.33,1.499420899,-24.3,1.01,15.76,0,0.213,NA,NA
2024-06-14T15:00:00Z,NA,-0.96969697,-0.636363636,NA,0.404040404,0.24742268,NA,NA,NA,0.310701956,0.651848152,17.27,40.67,1.171503139,-24.06,0.962,123,0,0.083,NA,NA
2024-06-14T15:30:00Z,NA,-0.303030303,-0.409090909,NA,0,-0.288659794,NA,NA,NA,0.172612198,0.382117882,15.98,41.07,1.071814999,-24.125,0.574,179.6,0,0.025,NA,NA
2024-06-14T16:00:00Z,NA,0.242424242,-0.181818182,NA,-0.202020202,-0.329896907,NA,NA,NA,0.126582278,0.337162837,15.11,49.15,0.874589443,-24.19333333,0.78,290.5,0,0.004,NA,NA
2024-06-14T16:30:00Z,NA,0.484848485,0,NA,0.080808081,-0.082474227,NA,NA,NA,0.080552359,0.247252747,13.98,40.45,0.951972704,-24.29333333,1.424,302.7,0,0,NA,NA
2024-06-14T17:00:00Z,NA,0.848484848,0.181818182,NA,0.161616162,0.206185567,NA,NA,NA,0.126582278,0.17982018,16.06,36.95,1.152635434,-24.41333333,1.424,276,0,0,NA,NA
2024-06-14T17:30:00Z,NA,0.606060606,-0.090909091,NA,0.080808081,-0.082474227,NA,NA,NA,0.103567319,0.157342657,15.92,44.43,1.006827949,-24.505,1.359,199,0,0,NA,NA
2024-06-14T18:00:00Z,NA,0.424242424,-0.045454545,NA,0,-0.082474227,NA,NA,NA,0.103567319,0.224775225,14.67,41.61,0.976144941,-24.51833333,1.339,236.2,0,0,NA,NA
2024-06-14T18:30:00Z,NA,0.606060606,0.272727273,NA,-0.080808081,0.24742268,NA,NA,NA,0.126582278,0.202297702,15.13,40.03,1.032778308,-24.595,1.552,277.8,0,0,NA,NA
2024-06-14T19:00:00Z,NA,0.363636364,0,NA,0,-0.164948454,NA,NA,NA,0.080552359,0.112387612,14.49,44.76,0.912788413,-24.64333333,0.796,203.3,0,0,NA,NA
2024-06-14T19:30:00Z,NA,0.606060606,0,NA,0,0,NA,NA,NA,0.080552359,0.202297702,13.47,42,0.896890417,-24.71333333,1.647,242.5,0,0,NA,NA
2024-06-14T20:00:00Z,NA,0.242424242,-0.090909091,NA,-0.080808081,-0.24742268,NA,NA,NA,0.103567319,0.202297702,12.28,43.76,0.804373098,-24.75166667,0.95,241.6,0,0,NA,NA
2024-06-14T20:30:00Z,NA,0.303030303,0,NA,-0.080808081,0.082474227,NA,NA,NA,0.080552359,0.202297702,12.63,44.06,0.818725006,-24.85166667,0.971,218.8,0,0,NA,NA
2024-06-14T21:00:00Z,NA,0.484848485,-0.090909091,NA,-0.080808081,-0.082474227,NA,NA,NA,0.080552359,0.202297702,12.48,43.29,0.82184793,-24.91,0.938,223.1,0,0,NA,NA
2024-06-14T21:30:00Z,NA,0.363636364,0.090909091,NA,-0.121212121,-0.082474227,NA,NA,NA,0.080552359,0.157342657,12.84,44.81,0.818963912,-24.91333333,0.62,60.3,0,0,NA,NA
2024-06-14T22:30:00Z,NA,0.606060606,0.181818182,NA,0,0.082474227,NA,NA,NA,0.080552359,0.202297702,12.13,51.34,0.68911024,-24.99666667,1.188,219.4,0,0,NA,NA
2024-06-14T23:00:00Z,NA,0.484848485,-0.045454545,NA,-0.080808081,0.041237113,NA,NA,NA,0.069044879,0.17982018,11.52,51.57,0.658733278,-25.08,1.245,200.8,0,0,NA,NA
2024-06-14T23:30:00Z,NA,0.363636364,0.181818182,NA,-0.080808081,-0.082474227,NA,NA,NA,0.080552359,0.157342657,11.18,55.82,0.587513689,-25.12833333,0.78,208,0,0,NA,NA
2024-06-15T00:00:00Z,NA,0.545454545,-0.090909091,NA,-0.04040404,-0.082474227,NA,NA,NA,0.080552359,0.202297702,10.48,59.08,0.519352322,-25.15833333,0.61,215.7,0,0,NA,NA
2024-06-15T00:30:00Z,NA,0.727272727,0.045454545,NA,0,0,NA,NA,NA,0.069044879,0.202297702,10.17,60.02,0.497002168,-25.22166667,0.853,221.2,0,0,NA,NA
2024-06-15T01:00:00Z,NA,0.242424242,-0.090909091,NA,-0.04040404,-0.082474227,NA,NA,NA,0.080552359,0.247252747,9.88,63,0.451094412,-25.33666667,0.485,222.4,0,0,NA,NA
2024-06-15T01:30:00Z,NA,0.424242424,0.090909091,NA,0,0.082474227,NA,NA,NA,0.046029919,0.157342657,9.36,62.54,0.440994486,-25.385,0.837,225.3,0,0,NA,NA
2024-06-15T02:00:00Z,NA,0.727272727,0,NA,0.080808081,0.082474227,NA,NA,NA,0.057537399,0.157342657,9.57,69.47,0.364534288,-25.47333333,1.346,189,0,0,NA,NA
2024-06-15T02:30:00Z,NA,0.545454545,0.090909091,NA,0.121212121,0.082474227,NA,NA,NA,0.080552359,0.202297702,9.89,63.56,0.444565532,-25.545,1.266,206.9,0,0,NA,NA
2024-06-15T03:00:00Z,NA,0,-0.181818182,NA,-0.161616162,-0.206185567,NA,NA,NA,0.080552359,0.247252747,9.67,67.44,0.391398462,-25.62666667,0.235,265.2,0,0,NA,NA
2024-06-15T03:30:00Z,NA,0.121212121,-0.363636364,NA,-0.242424242,-0.24742268,NA,NA,NA,0.057537399,0.247252747,8.26,75.7,0.265526637,-25.63333333,0.003,287.2,0,0,NA,NA
2024-06-15T04:00:00Z,NA,0.303030303,-0.045454545,NA,0,-0.24742268,NA,NA,NA,0.046029919,0.17982018,7.41,82.5,0.180441042,-25.76333333,0.009,190.8,0,0,NA,NA
2024-06-15T04:30:00Z,NA,0.727272727,0.090909091,NA,0.080808081,0,NA,NA,NA,0.057537399,0.157342657,6.923,88.6,0.113679858,-25.84,0.133,95.5,0,0,NA,NA
2024-06-15T05:00:00Z,NA,0.787878788,0.272727273,NA,0.04040404,0.329896907,NA,NA,NA,0.057537399,0.157342657,7.37,83.9,0.16555138,-25.90333333,1.151,209.9,0,0,NA,NA
2024-06-15T05:30:00Z,NA,0.727272727,0.136363636,NA,0.242424242,0.288659794,NA,NA,NA,0.080552359,0.247252747,7.86,71.7,0.300918401,-26.00666667,1.307,218.7,0,0,NA,NA
2024-06-15T06:00:00Z,NA,0.363636364,-0.181818182,NA,0.080808081,0.082474227,NA,NA,NA,0.080552359,0.247252747,7.61,88.5,0.120210141,-26.09333333,0.725,130.6,0,0.01,NA,NA
2024-06-15T06:30:00Z,NA,0.727272727,0.181818182,NA,0.242424242,0.577319588,NA,NA,NA,0.057537399,0.26973027,7.21,86.3,0.139335658,-26.365,0.256,325.5,0,0.079,NA,NA
2024-06-15T07:00:00Z,NA,0.96969697,0.272727273,NA,0.404040404,0.371134021,NA,NA,NA,0.126582278,0.337162837,9.71,78.4,0.260349694,-26.71333333,0.11,73.4,0,0.17,NA,NA
2024-06-15T07:30:00Z,NA,0.424242424,0.181818182,NA,-0.04040404,-0.24742268,NA,NA,NA,0.126582278,0.247252747,8.26,89.5,0.114733732,-26.785,0.317,58.86,0,0.163,NA,NA
2024-06-15T08:00:00Z,NA,0.727272727,0.318181818,NA,0.242424242,0.329896907,NA,NA,NA,0.115074799,0.292207792,7.98,88.1,0.127574866,-26.88333333,0.126,71.8,0,0.225,NA,NA
2024-06-15T08:30:00Z,NA,0.848484848,0.363636364,NA,0.606060606,0.412371134,NA,NA,NA,0.218642117,0.472027972,9.23,79.2,0.242727378,-26.98833333,0.413,310.4,0,0.353,NA,NA
2024-06-15T09:00:00Z,NA,1.03030303,0.454545455,NA,0.646464646,0.659793814,NA,NA,NA,0.253164557,0.561938062,10.54,76.1,0.304555078,-27.05833333,0.583,75.1,0,0.464,NA,NA
2024-06-15T09:30:00Z,NA,0.96969697,0.454545455,NA,0.646464646,0.536082474,NA,NA,NA,0.287686997,0.516983017,11.34,74.5,0.342727426,-26.99833333,0.92,40.4,0,0.509,NA,NA
2024-06-15T10:00:00Z,NA,0.96969697,0.545454545,NA,0.686868687,0.742268041,NA,NA,NA,0.379746835,0.606893107,11.88,72.7,0.380284428,-27.10833333,0.831,91.7,0,0.538,NA,NA
2024-06-15T10:30:00Z,NA,0.96969697,0.545454545,NA,0.96969697,0.948453608,NA,NA,NA,0.368239356,0.651848152,12.53,68.94,0.451608137,-27.14166667,0.836,316.9,0,0.555,NA,NA
2024-06-15T11:00:00Z,NA,0.727272727,0.818181818,NA,1.252525253,0.824742268,NA,NA,NA,0.586881473,0.876623377,13.82,56.98,0.680599893,-27.205,0.782,91.2,0,0.558,NA,NA
2024-06-15T11:30:00Z,NA,0.727272727,1,NA,1.050505051,0.824742268,NA,NA,NA,0.494821634,0.944055944,14.59,60.26,0.660930753,-27.44,1.327,110.1,0,0.545,NA,NA
2024-06-15T12:00:00Z,NA,0.848484848,1.181818182,NA,1.292929293,1.072164948,NA,NA,NA,0.563866513,0.921578422,14.76,60.44,0.665210563,-27.54166667,1.531,61.14,0,0.518,NA,NA
2024-06-15T12:30:00Z,NA,0.484848485,0.909090909,NA,1.292929293,0.824742268,NA,NA,NA,0.540851554,0.921578422,15.33,58.58,0.722563806,-27.63666667,1.252,120.9,0,0.477,NA,NA
2024-06-15T13:00:00Z,NA,0.787878788,0.863636364,NA,1.373737374,1.072164948,NA,NA,NA,0.529344074,0.854145854,15.48,59.7,0.709839589,-27.645,1.359,71.3,0,0.422,NA,NA
2024-06-15T13:30:00Z,NA,0.606060606,0.818181818,NA,0.808080808,0.824742268,NA,NA,NA,0.448791715,0.741758242,15.37,61.87,0.666884275,-27.85,1.766,78.5,0,0.355,NA,NA
2024-06-15T14:00:00Z,NA,0.424242424,0.227272727,NA,0.808080808,0.494845361,NA,NA,NA,0.368239356,0.696803197,15.09,66.05,0.583167321,-27.975,1.749,81.4,0,0.279,NA,NA
2024-06-15T14:30:00Z,NA,0.242424242,0,NA,0.484848485,0.041237113,NA,NA,NA,0.264672037,0.561938062,14.07,68.67,0.503783386,-28.06666667,1.707,74.5,0,0.197,NA,NA
2024-06-15T15:00:00Z,NA,-0.121212121,-0.545454545,NA,0,-0.329896907,NA,NA,NA,0.149597238,0.472027972,12.64,74.5,0.373457494,-27.79166667,0.909,112.7,0,0.073,NA,NA
2024-06-15T15:30:00Z,NA,-0.060606061,-0.409090909,NA,-0.161616162,-0.082474227,NA,NA,NA,0.126582278,0.314685315,11.04,76.5,0.309610715,-27.86666667,0.681,120,0,0.017,NA,NA
2024-06-15T16:00:00Z,NA,0.242424242,-0.272727273,NA,-0.121212121,-0.24742268,NA,NA,NA,0.080552359,0.247252747,10.15,76.4,0.292984996,-27.96666667,0.242,157.7,0,0.003,NA,NA
2024-06-15T16:30:00Z,NA,0.121212121,-0.181818182,NA,-0.080808081,-0.24742268,NA,NA,NA,0.069044879,0.134865135,9.37,82.7,0.203800103,-28.06333333,0.475,244.9,0,0,NA,NA
2024-06-15T17:00:00Z,NA,0.484848485,-0.045454545,NA,-0.080808081,-0.041237113,NA,NA,NA,0.03452244,0.157342657,8.8,80.7,0.218767256,-28.18,0.476,271.7,0,0,NA,NA
2024-06-15T17:30:00Z,NA,0.484848485,-0.090909091,NA,-0.080808081,-0.082474227,NA,NA,NA,0.03452244,0.112387612,8.9,78.1,0.249925352,-28.24666667,0.364,92.9,0,0,NA,NA
2024-06-15T18:00:00Z,NA,0.484848485,5.00E-16,NA,0,0,NA,NA,NA,0.057537399,0.134865135,8.73,81.6,0.207578611,-28.35166667,0.019,267.2,0,0,NA,NA
2024-06-15T18:30:00Z,NA,0.484848485,0,NA,-0.161616162,0,NA,NA,NA,0.057537399,0.157342657,8.31,83.9,0.17652449,-28.43,0.311,283.2,0,0,NA,NA
2024-06-15T19:00:00Z,NA,0.484848485,-0.090909091,NA,-0.161616162,-0.082474227,NA,NA,NA,0.02301496,0.134865135,7.41,84.5,0.159819208,-28.50666667,0.484,263.7,0,0,NA,NA
2024-06-15T19:30:00Z,NA,0.606060606,0,NA,0.080808081,-0.041237113,NA,NA,NA,0.03452244,0.112387612,8.02,86.9,0.140823124,-28.58333333,0.536,271.5,0,0,NA,NA
2024-06-15T20:00:00Z,NA,0.484848485,0,NA,0,0,NA,NA,NA,0.057537399,0.157342657,7.57,87.9,0.126136334,-28.645,0.42,289.3,0,0,NA,NA
2024-06-15T20:30:00Z,NA,0.484848485,-0.045454545,NA,0,0.041237113,NA,NA,NA,0.03452244,0.247252747,8,88.6,0.122381372,-28.705,0.241,254.7,0,0,NA,NA
2024-06-15T21:00:00Z,NA,0.484848485,-0.090909091,NA,0.04040404,-0.082474227,NA,NA,NA,0.057537399,0.157342657,8.18,90.5,0.103242988,-28.76,0.007,215.6,0,0,NA,NA
2024-06-15T21:30:00Z,NA,0.606060606,0.090909091,NA,0.080808081,0.082474227,NA,NA,NA,0.03452244,0.17982018,7.98,89,0.117926346,-28.83833333,0.317,273.6,0,0,NA,NA
2024-06-15T22:30:00Z,NA,0.363636364,-0.090909091,NA,0.04040404,0,NA,NA,NA,NA,0.157342657,7.89,91.8,0.087370626,-28.97833333,0.018,247.7,0,0,NA,NA
2024-06-15T23:00:00Z,NA,0.606060606,0.090909091,NA,0,0.082474227,NA,NA,NA,NA,0.134865135,7.5,91.9,0.084034801,-29.08833333,0.155,276,0,0,NA,NA
2024-06-15T23:30:00Z,NA,0.606060606,0.090909091,NA,0.121212121,0.164948454,NA,NA,NA,NA,0.202297702,8.7,83.7,0.183513946,-29.22,0.169,145.8,0,0,NA,NA
2024-06-16T00:00:00Z,NA,0.606060606,0,NA,0.080808081,0.164948454,NA,NA,NA,NA,0.247252747,9.15,82.5,0.203117303,-29.29666667,0.37,128.4,0,0,NA,NA
2024-06-16T00:30:00Z,NA,0.606060606,0.045454545,NA,0.161616162,0.12371134,NA,NA,NA,NA,0.247252747,9.22,84,0.186587341,-29.48833333,0.489,158.2,0,0,NA,NA
2024-06-16T01:00:00Z,NA,0.606060606,0.090909091,NA,0.121212121,0.082474227,NA,NA,NA,NA,0.157342657,9.16,83.8,0.188155661,-29.56833333,0.409,137.4,0,0,NA,NA
2024-06-16T01:30:00Z,NA,0.606060606,5.00E-16,NA,0.080808081,0.082474227,NA,NA,NA,NA,0.157342657,9.2,84.4,0.181677123,-29.625,0.483,168.1,0,0,NA,NA
2024-06-16T02:00:00Z,NA,0.606060606,0,NA,0.121212121,0.082474227,NA,NA,NA,NA,0.157342657,8.93,85,0.17152971,-29.69166667,0.454,191.2,0,0,NA,NA
2024-06-16T02:30:00Z,NA,0.545454545,0,NA,0,0.082474227,NA,NA,NA,NA,0.202297702,8.85,85.3,0.16719113,-29.84333333,0.455,195.1,0,0,NA,NA
2024-06-16T03:00:00Z,NA,0.606060606,0.045454545,NA,0,0,NA,NA,NA,NA,0.17982018,8.67,85.6,0.161793265,-30.11166667,0.368,195.4,0,0,NA,NA
2024-06-16T03:30:00Z,NA,0.606060606,0.090909091,NA,0.121212121,0,NA,NA,NA,NA,0.247252747,8.52,85.6,0.160154682,-30.19,0.151,199.1,0,0,NA,NA
2024-06-16T04:00:00Z,NA,0.363636364,-0.090909091,NA,-0.080808081,0,NA,NA,NA,NA,0.17982018,8.28,85,0.164128522,-30.26,0.083,200.8,0,0,NA,NA
2024-06-16T04:30:00Z,NA,0.484848485,-0.090909091,NA,0,0,NA,NA,NA,NA,0.292207792,9.04,79.6,0.235022841,-30.43,0.003,258.1,0,0,NA,NA
2024-06-16T05:00:00Z,NA,0.666666667,0.181818182,NA,0.080808081,0.082474227,NA,NA,NA,NA,0.292207792,8.64,79.6,0.228741191,-30.6,0.047,240.1,0,0,NA,NA
2024-06-16T05:30:00Z,NA,0.727272727,0,NA,0.161616162,0.12371134,NA,NA,NA,NA,0.224775225,8.74,78.4,0.243844475,-30.63833333,0.357,222.3,0,0,NA,NA
2024-06-16T06:00:00Z,NA,0.606060606,0,NA,0.080808081,0.082474227,NA,NA,NA,NA,0.157342657,8.68,76.8,0.260843766,-30.805,0.27,248.3,0,0.009,NA,NA
2024-06-16T06:30:00Z,NA,0.787878788,0.227272727,NA,0.323232323,0.412371134,NA,NA,NA,NA,0.17982018,9.44,74.7,0.299452905,-31.00833333,0,281.9,0,0.044,NA,NA
2024-06-16T07:00:00Z,NA,0.848484848,0.272727273,NA,0.323232323,0.577319588,NA,NA,NA,NA,0.292207792,10.4,72.3,0.349689781,-31.69833333,0.008,270.7,0,0.102,NA,NA
2024-06-16T07:30:00Z,NA,0.96969697,0.363636364,NA,0.565656566,0.989690722,NA,NA,NA,NA,0.427072927,11.83,62.02,0.527308792,-31.95,0,302.4,0,0.185,NA,NA
2024-06-16T08:00:00Z,NA,1.212121212,0.636363636,NA,0.727272727,0.865979381,NA,NA,NA,NA,0.584415584,13.78,63.08,0.582575156,-32.08333333,0.103,78.8,0,0.287,NA,NA
2024-06-16T08:30:00Z,NA,1.212121212,0.727272727,NA,0.96969697,1.319587629,NA,NA,NA,NA,0.741758242,14.07,55.87,0.709606154,-32.19166667,0.341,5.95,0,0.311,NA,NA
